cell_id,latitude,longitude,elevation,slope,aspect,hillshade,tri,tpi
34.50_-119.25,34.5,-119.25,1157.593994140625,30.655515670776367,186.54000854492188,185.40704345703125,15.72433090209961,0.8196603059768677
34.50_-119.00,34.5,-119.0,1317.255615234375,12.85123062133789,240.10316467285156,169.67295837402344,6.436300277709961,1.4566415548324585
34.50_-118.75,34.5,-118.75,450.0481872558594,35.17909622192383,125.49412536621094,184.5424041748047,19.112646102905273,-8.910916328430176
34.50_-118.50,34.5,-118.5,570.0191650390625,20.857345581054688,165.37611389160156,161.3312530517578,10.176509857177734,-3.290480852127075
34.50_-118.25,34.5,-118.25,1053.1044921875,16.086780548095703,123.05709838867188,188.7439727783203,7.674583435058594,3.4167842864990234
34.50_-118.00,34.5,-118.0,993.285400390625,9.667461395263672,200.1419677734375,182.566162109375,4.809195518493652,-2.3107917308807373
34.50_-117.75,34.5,-117.75,1033.7864990234375,1.9001930952072144,183.7599639892578,184.070068359375,0.9042490720748901,-0.014449289999902248
34.50_-117.50,34.5,-117.5,1010.7001342773438,1.1759716272354126,199.65093994140625,181.58169555664062,0.5691367983818054,-0.02557937428355217
34.50_-117.25,34.5,-117.25,863.5335083007812,1.3105189800262451,157.52548217773438,181.49307250976562,0.864557147026062,0.15204310417175293
34.50_-117.00,34.5,-117.0,890.7412109375,3.18277645111084,311.3033142089844,170.4944305419922,1.3806573152542114,-0.7363312244415283
34.50_-116.75,34.5,-116.75,977.3989868164062,1.3474785089492798,81.79332733154297,178.91416931152344,0.623457670211792,-0.188579261302948
34.50_-116.50,34.5,-116.5,870.61376953125,2.2747151851654053,256.80999755859375,176.39990234375,0.8771636486053467,-0.24804314970970154
34.50_-116.25,34.5,-116.25,1060.8973388671875,13.163070678710938,106.4219741821289,185.67945861816406,5.769826412200928,1.066691517829895
34.50_-116.00,34.5,-116.0,460.5151062011719,3.073354959487915,196.8798828125,184.38003540039062,1.422930121421814,-0.39810818433761597
34.50_-115.75,34.5,-115.75,183.09568786621094,0.2580539882183075,157.94126892089844,180.00790405273438,0.14687584340572357,-0.03524729236960411
34.50_-115.50,34.5,-115.5,244.2940673828125,0.9380580186843872,150.13058471679688,181.10415649414062,0.5233422517776489,-0.03066175803542137
34.50_-115.25,34.5,-115.25,686.0457153320312,5.381275653839111,80.0329360961914,186.61746215820312,2.3972411155700684,-1.2565189599990845
34.50_-115.00,34.5,-115.0,475.6568603515625,1.6073564291000366,302.98785400390625,175.3507537841797,0.6701369285583496,0.00572555884718895
34.50_-114.75,34.5,-114.75,401.0114440917969,0.5360004901885986,242.72622680664062,179.58096313476562,0.2887788712978363,-0.028460172936320305
34.50_-114.50,34.5,-114.5,345.6592102050781,5.992802143096924,231.97984313964844,170.08802795410156,3.066195249557495,0.2456977516412735
34.75_-120.50,34.75,-120.5,182.06724548339844,2.228752613067627,117.06175231933594,178.4158172607422,1.074313998222351,-0.06611387431621552
